Latitude,Longitude,Elevation
43.06783000,17.42549000,19.0
43.06790000,17.42541000,19.0
43.06795000,17.42534000,19.0
43.06801000,17.42527000,19.0
43.06806000,17.42519000,19.0
43.06810000,17.42512000,19.0
43.06815000,17.42505000,19.0
43.06817000,17.42496000,18.0
43.06821000,17.42488000,18.0
43.06827000,17.42482000,18.0
43.06831000,17.42475000,18.0
43.06836000,17.42468000,18.0
43.06838000,17.42461000,18.0
43.06840000,17.42453000,18.0
43.06844000,17.42447000,17.0
43.06850000,17.42440000,17.0
43.06854000,17.42435000,17.0
43.06854000,17.42429000,17.0
43.06859000,17.42424000,17.0
43.06864000,17.42420000,18.0
43.06867000,17.42416000,18.0
43.06871000,17.42405000,18.0
43.06874000,17.42401000,18.0
43.06878000,17.42394000,17.0
43.06881000,17.42391000,17.0
43.06886000,17.42385000,17.0
43.06888000,17.42383000,17.0
43.06896000,17.42379000,16.0
43.06898000,17.42378000,16.0
43.06906000,17.42376000,14.0
43.06907000,17.42376000,14.0
43.06911000,17.42369000,14.0
43.06914000,17.42366000,13.0
43.06919000,17.42357000,13.0
43.06922000,17.42353000,12.0
43.06927000,17.42346000,12.0
43.06929000,17.42342000,12.0
43.06933000,17.42334000,12.0
43.06935000,17.42330000,12.0
43.06939000,17.42323000,12.0
43.06941000,17.42320000,12.0
43.06944000,17.42310000,14.0
43.06946000,17.42307000,14.0
43.06950000,17.42297000,15.0
43.06952000,17.42294000,15.0
43.06956000,17.42284000,16.0
43.06957000,17.42281000,16.0
43.06961000,17.42271000,16.0
43.06963000,17.42267000,16.0
43.06965000,17.42260000,17.0
43.06967000,17.42256000,17.0
43.06970000,17.42248000,17.0
43.06972000,17.42245000,16.0
43.06975000,17.42238000,16.0
43.06977000,17.42234000,15.0
43.06980000,17.42226000,15.0
43.06981000,17.42222000,14.0
43.06982000,17.42214000,14.0
43.06983000,17.42210000,14.0
43.06983000,17.42198000,15.0
43.06984000,17.42194000,14.0
43.06984000,17.42182000,14.0
43.06983000,17.42178000,15.0
43.06982000,17.42169000,16.0
43.06982000,17.42165000,16.0
43.06982000,17.42157000,16.0
43.06982000,17.42152000,16.0
43.06980000,17.42144000,17.0
43.06979000,17.42140000,18.0
43.06980000,17.42128000,18.0
43.06980000,17.42125000,18.0
43.06979000,17.42114000,19.0
43.06978000,17.42109000,20.0
43.06977000,17.42098000,20.0
43.06976000,17.42095000,21.0
43.06975000,17.42084000,21.0
43.06974000,17.42080000,21.0
43.06970000,17.42071000,23.0
43.06969000,17.42067000,23.0
43.06968000,17.42056000,22.0
43.06967000,17.42052000,22.0
43.06964000,17.42044000,22.0
43.06964000,17.42040000,22.0
43.06960000,17.42032000,22.0
43.06959000,17.42029000,22.0
43.06955000,17.42023000,22.0
43.06954000,17.42018000,22.0
43.06949000,17.42010000,21.0
43.06946000,17.42006000,21.0
43.06941000,17.41999000,22.0
43.06938000,17.41996000,23.0
43.06931000,17.41992000,24.0
43.06928000,17.41988000,25.0
43.06922000,17.41979000,24.0
43.06922000,17.41976000,23.0
43.06917000,17.41966000,23.0
43.06917000,17.41962000,22.0
43.06915000,17.41952000,22.0
43.06912000,17.41948000,22.0
43.06910000,17.41940000,22.0
43.06908000,17.41935000,23.0
43.06905000,17.41928000,23.0
43.06903000,17.41925000,24.0
43.06902000,17.41916000,24.0
43.06902000,17.41911000,24.0
43.06904000,17.41900000,24.0
43.06905000,17.41895000,24.0
43.06905000,17.41882000,25.0
43.06904000,17.41877000,26.0
43.06905000,17.41866000,27.0
43.06906000,17.41861000,27.0
43.06908000,17.41852000,28.0
43.06910000,17.41847000,28.0
43.06912000,17.41842000,28.0
43.06914000,17.41836000,28.0
43.06917000,17.41825000,28.0
43.06918000,17.41819000,28.0
43.06918000,17.41808000,27.0
43.06918000,17.41802000,27.0
43.06915000,17.41795000,26.0
43.06915000,17.41788000,26.0
43.06913000,17.41781000,26.0
43.06912000,17.41775000,25.0
43.06910000,17.41768000,25.0
43.06907000,17.41761000,24.0
43.06906000,17.41755000,23.0
43.06904000,17.41748000,22.0
43.06902000,17.41741000,21.0
43.06899000,17.41734000,21.0
43.06896000,17.41726000,20.0
43.06892000,17.41718000,20.0
43.06890000,17.41711000,19.0
43.06889000,17.41703000,18.0
43.06887000,17.41695000,18.0
43.06886000,17.41687000,17.0
43.06884000,17.41680000,17.0
43.06878000,17.41669000,17.0
43.06875000,17.41660000,17.0
43.06873000,17.41651000,17.0
43.06872000,17.41641000,17.0
43.06872000,17.41632000,17.0
43.06872000,17.41623000,17.0
43.06873000,17.41613000,16.0
43.06874000,17.41604000,16.0
43.06876000,17.41595000,16.0
43.06876000,17.41587000,15.0
43.06877000,17.41579000,15.0
43.06878000,17.41571000,16.0
43.06878000,17.41564000,16.0
43.06880000,17.41557000,16.0
43.06882000,17.41551000,17.0
43.06885000,17.41546000,17.0
43.06887000,17.41540000,18.0
43.06890000,17.41535000,18.0
43.06892000,17.41530000,19.0
43.06896000,17.41520000,20.0
43.06897000,17.41515000,21.0
43.06902000,17.41507000,22.0
43.06905000,17.41504000,22.0
43.06911000,17.41499000,22.0
43.06915000,17.41497000,22.0
43.06923000,17.41495000,22.0
43.06925000,17.41494000,22.0
43.06929000,17.41493000,21.0
43.06929000,17.41494000,21.0
43.06928000,17.41493000,22.0
43.06930000,17.41491000,22.0
43.06931000,17.41493000,21.0
43.06932000,17.41493000,21.0
43.06935000,17.41492000,21.0
43.06940000,17.41488000,21.0
43.06943000,17.41485000,21.0
43.06948000,17.41478000,21.0
43.06951000,17.41474000,22.0
43.06956000,17.41467000,22.0
43.06959000,17.41463000,22.0
43.06964000,17.41456000,23.0
43.06966000,17.41452000,23.0
43.06971000,17.41442000,23.0
43.06974000,17.41439000,23.0
43.06980000,17.41432000,23.0
43.06983000,17.41429000,23.0
43.06990000,17.41421000,24.0
43.06994000,17.41418000,23.0
43.07000000,17.41410000,23.0
43.07003000,17.41406000,23.0
43.07007000,17.41398000,23.0
43.07010000,17.41395000,23.0
43.07014000,17.41389000,22.0
43.07016000,17.41386000,22.0
43.07022000,17.41377000,20.0
43.07023000,17.41374000,20.0
43.07026000,17.41365000,20.0
43.07027000,17.41362000,20.0
43.07030000,17.41354000,20.0
43.07031000,17.41349000,21.0
43.07032000,17.41341000,22.0
43.07032000,17.41336000,22.0
43.07034000,17.41328000,23.0
43.07035000,17.41323000,23.0
43.07034000,17.41314000,25.0
43.07034000,17.41310000,26.0
43.07035000,17.41298000,25.0
43.07035000,17.41294000,25.0
43.07034000,17.41282000,26.0
43.07033000,17.41278000,26.0
43.07031000,17.41269000,27.0
43.07031000,17.41264000,27.0
43.07030000,17.41255000,28.0
43.07030000,17.41250000,28.0
43.07030000,17.41238000,29.0
43.07029000,17.41234000,30.0
43.07030000,17.41222000,30.0
43.07031000,17.41218000,31.0
43.07031000,17.41209000,31.0
43.07030000,17.41204000,32.0
43.07030000,17.41196000,33.0
43.07029000,17.41191000,35.0
43.07028000,17.41179000,37.0
43.07028000,17.41175000,38.0
43.07028000,17.41167000,39.0
43.07028000,17.41162000,41.0
43.07029000,17.41153000,43.0
43.07032000,17.41148000,42.0
43.07034000,17.41140000,43.0
43.07035000,17.41136000,44.0
43.07040000,17.41130000,42.0
43.07042000,17.41127000,42.0
43.07047000,17.41120000,41.0
43.07048000,17.41117000,41.0
43.07054000,17.41112000,40.0
43.07056000,17.41109000,40.0
43.07062000,17.41104000,40.0
43.07065000,17.41101000,40.0
43.07071000,17.41096000,39.0
43.07075000,17.41093000,39.0
43.07080000,17.41087000,39.0
43.07083000,17.41085000,39.0
43.07089000,17.41081000,39.0
43.07091000,17.41078000,39.0
43.07096000,17.41074000,39.0
43.07099000,17.41072000,39.0
43.07106000,17.41065000,38.0
43.07108000,17.41062000,38.0
43.07114000,17.41054000,38.0
43.07115000,17.41052000,38.0
43.07118000,17.41041000,39.0
43.07119000,17.41037000,39.0
43.07121000,17.41029000,39.0
43.07121000,17.41025000,39.0
43.07122000,17.41016000,38.0
43.07122000,17.41012000,38.0
43.07123000,17.41001000,37.0
43.07123000,17.40997000,37.0
43.07122000,17.40988000,36.0
43.07121000,17.40984000,36.0
43.07118000,17.40973000,36.0
43.07118000,17.40970000,36.0
43.07114000,17.40961000,36.0
43.07113000,17.40957000,36.0
43.07110000,17.40950000,38.0
43.07110000,17.40946000,37.0
43.07106000,17.40936000,38.0
43.07104000,17.40933000,39.0
43.07100000,17.40924000,39.0
43.07099000,17.40922000,39.0
43.07096000,17.40913000,39.0
43.07095000,17.40909000,39.0
43.07089000,17.40900000,41.0
43.07087000,17.40896000,41.0
43.07083000,17.40888000,41.0
43.07081000,17.40885000,42.0
43.07075000,17.40876000,42.0
43.07074000,17.40872000,41.0
43.07075000,17.40861000,37.0
43.07075000,17.40857000,36.0
43.07070000,17.40848000,37.0
43.07067000,17.40844000,38.0
43.07059000,17.40837000,39.0
43.07058000,17.40833000,39.0
43.07051000,17.40828000,41.0
43.07049000,17.40824000,41.0
43.07043000,17.40818000,43.0
43.07040000,17.40815000,43.0
43.07034000,17.40810000,45.0
43.07030000,17.40809000,47.0
43.07023000,17.40801000,48.0
43.07022000,17.40798000,47.0
43.07015000,17.40791000,48.0
43.07014000,17.40789000,48.0
43.07008000,17.40784000,49.0
43.07007000,17.40780000,49.0
43.07001000,17.40773000,49.0
43.06997000,17.40771000,50.0
43.06989000,17.40763000,52.0
43.06988000,17.40761000,51.0
43.06984000,17.40757000,52.0
43.06979000,17.40753000,52.0
43.06974000,17.40744000,51.0
43.06973000,17.40742000,51.0
43.06970000,17.40732000,50.0
43.06969000,17.40729000,50.0
43.06965000,17.40719000,50.0
43.06965000,17.40716000,50.0
43.06959000,17.40707000,51.0
43.06957000,17.40705000,52.0
43.06957000,17.40695000,51.0
43.06956000,17.40692000,52.0
43.06951000,17.40683000,53.0
43.06951000,17.40680000,53.0
43.06943000,17.40674000,55.0
43.06941000,17.40672000,56.0
43.06935000,17.40666000,58.0
43.06933000,17.40663000,59.0
43.06929000,17.40654000,59.0
43.06929000,17.40650000,59.0
43.06928000,17.40640000,57.0
43.06927000,17.40637000,57.0
43.06924000,17.40627000,55.0
43.06924000,17.40623000,54.0
43.06920000,17.40614000,53.0
43.06919000,17.40612000,53.0
43.06912000,17.40603000,54.0
43.06910000,17.40598000,54.0

43.06905000,17.40591000,55.0
43.06903000,17.40587000,55.0
43.06898000,17.40580000,56.0
43.06895000,17.40576000,57.0
43.06891000,17.40568000,56.0
43.06890000,17.40564000,55.0
43.06887000,17.40555000,54.0
43.06886000,17.40551000,54.0
43.06885000,17.40541000,54.0
43.06886000,17.40537000,54.0
43.06888000,17.40528000,52.0
43.06890000,17.40523000,51.0
43.06891000,17.40513000,51.0
43.06891000,17.40507000,51.0
43.06893000,17.40496000,51.0
43.06891000,17.40492000,53.0
43.06891000,17.40480000,56.0
43.06892000,17.40476000,56.0
43.06894000,17.40465000,58.0
43.06895000,17.40462000,58.0
43.06899000,17.40454000,58.0
43.06901000,17.40452000,57.0
43.06899000,17.40441000,62.0
43.06901000,17.40438000,61.0
43.06905000,17.40430000,60.0
43.06907000,17.40427000,60.0
43.06909000,17.40418000,60.0
43.06911000,17.40414000,60.0
43.06913000,17.40406000,60.0
43.06914000,17.40401000,61.0
43.06916000,17.40392000,61.0
43.06917000,17.40388000,61.0
43.06920000,17.40377000,62.0
43.06922000,17.40373000,62.0
43.06924000,17.40362000,63.0
43.06926000,17.40358000,63.0
43.06927000,17.40349000,64.0
43.06928000,17.40345000,65.0
43.06931000,17.40336000,65.0
43.06932000,17.40332000,65.0
43.06935000,17.40324000,65.0
43.06936000,17.40319000,66.0
43.06938000,17.40311000,67.0
43.06939000,17.40307000,68.0
43.06944000,17.40298000,66.0
43.06946000,17.40294000,66.0
43.06949000,17.40284000,67.0
43.06952000,17.40279000,66.0
43.06956000,17.40271000,65.0
43.06958000,17.40267000,65.0
43.06963000,17.40258000,64.0
43.06965000,17.40253000,64.0
43.06969000,17.40248000,63.0
43.06971000,17.40244000,63.0
43.06974000,17.40236000,65.0
43.06976000,17.40232000,66.0
43.06982000,17.40224000,67.0
43.06986000,17.40220000,67.0
43.06990000,17.40215000,67.0
43.06993000,17.40211000,68.0
43.06999000,17.40204000,68.0
43.07003000,17.40201000,68.0
43.07010000,17.40195000,68.0
43.07013000,17.40191000,69.0
43.07017000,17.40188000,68.0
43.07021000,17.40184000,68.0
43.07025000,17.40181000,68.0
43.07029000,17.40177000,68.0
43.07036000,17.40171000,67.0
43.07039000,17.40168000,66.0
43.07047000,17.40161000,65.0
43.07050000,17.40159000,64.0
43.07056000,17.40154000,62.0
43.07059000,17.40152000,62.0
43.07064000,17.40146000,62.0
43.07066000,17.40144000,62.0
43.07071000,17.40138000,62.0
43.07073000,17.40135000,63.0
43.07079000,17.40128000,63.0
43.07083000,17.40125000,63.0
43.07088000,17.40119000,62.0
43.07090000,17.40116000,63.0
43.07095000,17.40109000,63.0
43.07098000,17.40106000,62.0
43.07103000,17.40099000,62.0
43.07105000,17.40095000,62.0
43.07111000,17.40086000,62.0
43.07113000,17.40083000,62.0
43.07118000,17.40077000,62.0
43.07121000,17.40074000,62.0
43.07127000,17.40067000,61.0
43.07130000,17.40064000,61.0
43.07135000,17.40058000,61.0
43.07138000,17.40055000,61.0
43.07144000,17.40049000,61.0
43.07147000,17.40046000,62.0
43.07152000,17.40040000,63.0
43.07154000,17.40037000,63.0
43.07160000,17.40032000,63.0
43.07162000,17.40030000,64.0
43.07168000,17.40026000,64.0
43.07171000,17.40024000,65.0
43.07177000,17.40020000,66.0
43.07180000,17.40018000,66.0
43.07188000,17.40013000,68.0
43.07191000,17.40012000,69.0
43.07197000,17.40009000,70.0
43.07199000,17.40008000,71.0
43.07208000,17.40005000,72.0
43.07210000,17.40004000,72.0
43.07219000,17.40002000,72.0
43.07222000,17.40001000,72.0
43.07230000,17.39999000,74.0
43.07232000,17.39999000,74.0
43.07239000,17.39998000,76.0
43.07242000,17.39999000,76.0
43.07250000,17.39997000,78.0
43.07253000,17.39998000,78.0
43.07261000,17.40000000,78.0
43.07263000,17.40000000,78.0
43.07272000,17.40002000,79.0
43.07274000,17.40003000,79.0
43.07281000,17.40005000,79.0
43.07283000,17.40006000,79.0
43.07291000,17.40010000,78.0
43.07293000,17.40011000,78.0
43.07300000,17.40016000,77.0
43.07303000,17.40018000,76.0
43.07310000,17.40023000,76.0
43.07312000,17.40024000,76.0
43.07319000,17.40031000,75.0
43.07321000,17.40032000,75.0
43.07328000,17.40038000,75.0
43.07330000,17.40040000,75.0
43.07336000,17.40046000,75.0
43.07339000,17.40047000,75.0
43.07345000,17.40056000,75.0
43.07347000,17.40059000,75.0
43.07352000,17.40069000,75.0
43.07354000,17.40072000,75.0
43.07357000,17.40078000,75.0
43.07360000,17.40081000,75.0
43.07366000,17.40090000,75.0
43.07368000,17.40093000,75.0
43.07372000,17.40103000,75.0
43.07374000,17.40106000,76.0
43.07377000,17.40116000,76.0
43.07379000,17.40119000,76.0
43.07384000,17.40128000,76.0
43.07385000,17.40131000,76.0
43.07389000,17.40141000,76.0
43.07392000,17.40145000,77.0
43.07396000,17.40154000,78.0
43.07398000,17.40159000,78.0
43.07402000,17.40169000,79.0
43.07404000,17.40173000,79.0
43.07409000,17.40183000,80.0
43.07411000,17.40187000,81.0
43.07414000,17.40193000,81.0
43.07416000,17.40197000,81.0
43.07420000,17.40202000,82.0
43.07423000,17.40207000,82.0
43.07427000,17.40213000,82.0
43.07429000,17.40217000,82.0
43.07433000,17.40223000,82.0
43.07435000,17.40226000,82.0
43.07439000,17.40233000,81.0
43.07441000,17.40236000,81.0
43.07447000,17.40242000,81.0
43.07450000,17.40246000,81.0
43.07455000,17.40254000,80.0
43.07458000,17.40256000,80.0
43.07464000,17.40260000,81.0
43.07467000,17.40262000,81.0
43.07474000,17.40266000,81.0
43.07477000,17.40268000,81.0
43.07485000,17.40270000,81.0
43.07487000,17.40271000,81.0
43.07495000,17.40273000,81.0
43.07497000,17.40273000,81.0
43.07503000,17.40273000,81.0
43.07507000,17.40271000,82.0
43.07513000,17.40271000,83.0
43.07517000,17.40271000,83.0
43.07524000,17.40273000,82.0
43.07526000,17.40273000,82.0
43.07532000,17.40272000,82.0
43.07535000,17.40271000,83.0
43.07543000,17.40267000,83.0
43.07546000,17.40266000,83.0
43.07554000,17.40261000,84.0
43.07556000,17.40258000,84.0
43.07562000,17.40253000,85.0
43.07565000,17.40251000,85.0
43.07570000,17.40245000,85.0
43.07572000,17.40243000,85.0
43.07579000,17.40236000,85.0
43.07581000,17.40233000,85.0
43.07586000,17.40225000,86.0
43.07588000,17.40222000,86.0
43.07593000,17.40216000,86.0
43.07595000,17.40213000,87.0
43.07601000,17.40206000,87.0
43.07602000,17.40204000,88.0
43.07609000,17.40196000,89.0
43.07611000,17.40193000,90.0
43.07616000,17.40187000,90.0
43.07619000,17.40184000,90.0
43.07624000,17.40179000,91.0
43.07627000,17.40177000,90.0
43.07632000,17.40172000,91.0
43.07635000,17.40169000,91.0
43.07641000,17.40164000,92.0
43.07644000,17.40162000,91.0
43.07650000,17.40157000,91.0
43.07653000,17.40155000,91.0
43.07659000,17.40151000,90.0
43.07662000,17.40149000,90.0
43.07668000,17.40144000,90.0
43.07671000,17.40143000,90.0
43.07678000,17.40140000,90.0
43.07681000,17.40139000,90.0
43.07687000,17.40138000,89.0
43.07690000,17.40137000,89.0
43.07697000,17.40136000,89.0
43.07700000,17.40135000,90.0
43.07709000,17.40135000,90.0
43.07713000,17.40135000,91.0
43.07719000,17.40135000,91.0
43.07723000,17.40134000,91.0
43.07730000,17.40134000,91.0
43.07734000,17.40135000,90.0
43.07741000,17.40135000,89.0
43.07744000,17.40135000,89.0
43.07750000,17.40134000,89.0
43.07754000,17.40133000,89.0
43.07760000,17.40132000,89.0
43.07763000,17.40131000,89.0
43.07769000,17.40129000,90.0
43.07773000,17.40129000,90.0
43.07780000,17.40127000,90.0
43.07782000,17.40126000,91.0
43.07790000,17.40125000,91.0
43.07794000,17.40125000,92.0
43.07801000,17.40124000,92.0
43.07804000,17.40124000,92.0
43.07812000,17.40122000,92.0
43.07815000,17.40121000,92.0
43.07821000,17.40120000,92.0
43.07824000,17.40119000,92.0
43.07830000,17.40116000,92.0
43.07834000,17.40115000,92.0
43.07840000,17.40112000,93.0
43.07843000,17.40111000,92.0
43.07846000,17.40111000,92.0
43.07849000,17.40110000,92.0
43.07850000,17.40109000,92.0
43.07851000,17.40106000,93.0
43.07858000,17.40101000,94.0
43.07859000,17.40101000,94.0
43.07867000,17.40096000,94.0
43.07868000,17.40095000,94.0
43.07874000,17.40088000,96.0
43.07876000,17.40087000,96.0
43.07876000,17.40080000,97.0
43.07875000,17.40081000,97.0
43.07874000,17.40082000,97.0
43.07868000,17.40088000,96.0
43.07867000,17.40090000,96.0
43.07859000,17.40095000,95.0
43.07858000,17.40097000,95.0
43.07851000,17.40102000,94.0
43.07850000,17.40104000,93.0
43.07843000,17.40109000,93.0
43.07844000,17.40110000,93.0
43.07845000,17.40112000,92.0
43.07844000,17.40110000,93.0
43.07836000,17.40108000,94.0
43.07833000,17.40107000,94.0
43.07838000,17.40109000,93.0
43.07844000,17.40108000,93.0
43.07851000,17.40106000,93.0
43.07853000,17.40105000,93.0
43.07859000,17.40097000,95.0
43.07861000,17.40093000,96.0
43.07866000,17.40083000,98.0
43.07867000,17.40080000,98.0
43.07872000,17.40071000,99.0
43.07874000,17.40068000,100.0
43.07879000,17.40060000,100.0
43.07880000,17.40058000,101.0
43.07885000,17.40052000,101.0
43.07888000,17.40049000,101.0
43.07893000,17.40044000,100.0
43.07895000,17.40041000,100.0
43.07900000,17.40036000,99.0
43.07902000,17.40033000,99.0
43.07909000,17.40028000,98.0
43.07911000,17.40026000,98.0
43.07918000,17.40019000,98.0
43.07921000,17.40018000,98.0
43.07928000,17.40013000,100.0
43.07931000,17.40012000,100.0
43.07939000,17.40009000,100.0
43.07942000,17.40008000,101.0
43.07948000,17.40004000,102.0
43.07951000,17.40004000,102.0
43.07958000,17.40000000,103.0
43.07961000,17.39999000,103.0
43.07969000,17.39997000,103.0
43.07972000,17.39996000,103.0
43.07979000,17.39993000,103.0
43.07982000,17.39992000,103.0
43.07990000,17.39989000,103.0
43.07992000,17.39988000,103.0
43.08000000,17.39987000,102.0
43.08002000,17.39986000,103.0
43.08008000,17.39984000,103.0
43.08011000,17.39984000,103.0
43.08018000,17.39982000,103.0
43.08021000,17.39981000,103.0
43.08028000,17.39978000,103.0
43.08031000,17.39977000,104.0
43.08037000,17.39974000,106.0
43.08040000,17.39971000,106.0
43.08046000,17.39967000,108.0
43.08050000,17.39965000,108.0
43.08058000,17.39959000,109.0
43.08062000,17.39956000,109.0
43.08065000,17.39952000,108.0
43.08069000,17.39949000,108.0
43.08073000,17.39945000,108.0
43.08076000,17.39939000,108.0
43.08079000,17.39934000,107.0
43.08083000,17.39928000,107.0
43.08087000,17.39923000,106.0
43.08089000,17.39916000,106.0
43.08093000,17.39909000,105.0
43.08096000,17.39902000,105.0
43.08099000,17.39894000,104.0
43.08102000,17.39886000,103.0
43.08105000,17.39877000,101.0
43.08107000,17.39868000,100.0
43.08109000,17.39858000,98.0
43.08110000,17.39848000,96.0
43.08112000,17.39838000,94.0
43.08112000,17.39828000,93.0
43.08112000,17.39818000,92.0
43.08111000,17.39807000,91.0
43.08110000,17.39796000,90.0
43.08109000,17.39784000,89.0
43.08107000,17.39772000,88.0
43.08105000,17.39760000,88.0
43.08103000,17.39748000,88.0
43.08101000,17.39735000,88.0
43.08100000,17.39722000,88.0
43.08098000,17.39708000,88.0
43.08095000,17.39694000,88.0
43.08093000,17.39680000,88.0
43.08092000,17.39665000,88.0
43.08090000,17.39650000,89.0
43.08088000,17.39634000,90.0
43.08086000,17.39619000,90.0
43.08085000,17.39604000,90.0
43.08084000,17.39588000,90.0
43.08083000,17.39573000,91.0
43.08082000,17.39557000,91.0
43.08081000,17.39541000,89.0
43.08081000,17.39526000,87.0
43.08080000,17.39509000,85.0
43.08081000,17.39492000,82.0
43.08080000,17.39473000,79.0
43.08082000,17.39456000,77.0
43.08083000,17.39439000,75.0
43.08085000,17.39422000,73.0
43.08087000,17.39405000,71.0
43.08088000,17.39389000,70.0
43.08088000,17.39373000,70.0
43.08088000,17.39356000,72.0
43.08089000,17.39340000,74.0
43.08088000,17.39324000,76.0
43.08086000,17.39309000,78.0
43.08083000,17.39294000,79.0
43.08077000,17.39279000,79.0
43.08073000,17.39265000,80.0
43.08067000,17.39252000,80.0
43.08062000,17.39239000,79.0
43.08057000,17.39226000,78.0
43.08052000,17.39214000,77.0
43.08047000,17.39202000,76.0
43.08043000,17.39191000,76.0
43.08037000,17.39180000,76.0
43.08033000,17.39169000,76.0
43.08029000,17.39158000,77.0
43.08025000,17.39148000,78.0
43.08022000,17.39138000,79.0
43.08020000,17.39128000,80.0
43.08018000,17.39119000,80.0
43.08017000,17.39108000,81.0
43.08015000,17.39098000,81.0
43.08014000,17.39089000,80.0
43.08013000,17.39079000,80.0
43.08013000,17.39070000,80.0
43.08013000,17.39062000,80.0
43.08013000,17.39054000,80.0
43.08014000,17.39046000,80.0
43.08015000,17.39039000,80.0
43.08016000,17.39032000,79.0
43.08018000,17.39025000,79.0
43.08019000,17.39019000,79.0
43.08020000,17.39012000,79.0
43.08021000,17.39006000,79.0
43.08023000,17.39001000,79.0
43.08022000,17.38990000,79.0
43.08023000,17.38985000,79.0
43.08024000,17.38975000,78.0
43.08023000,17.38970000,78.0
43.08025000,17.38961000,78.0
43.08026000,17.38957000,78.0
43.08028000,17.38948000,79.0
43.08028000,17.38944000,79.0
43.08030000,17.38933000,80.0
43.08031000,17.38929000,80.0
43.08032000,17.38921000,81.0
43.08032000,17.38916000,81.0
43.08032000,17.38906000,82.0
43.08032000,17.38902000,82.0
43.08032000,17.38893000,83.0
43.08032000,17.38889000,83.0
43.08032000,17.38880000,84.0
43.08031000,17.38875000,84.0
43.08031000,17.38865000,85.0
43.08031000,17.38859000,85.0
43.08031000,17.38851000,85.0
43.08031000,17.38846000,85.0
43.08031000,17.38835000,85.0
43.08031000,17.38830000,85.0
43.08032000,17.38819000,85.0
43.08032000,17.38813000,85.0
43.08033000,17.38802000,84.0
43.08034000,17.38796000,84.0
43.08035000,17.38790000,84.0
43.08037000,17.38783000,84.0
43.08038000,17.38775000,84.0
43.08041000,17.38769000,83.0
43.08043000,17.38762000,83.0
43.08046000,17.38755000,82.0
43.08048000,17.38748000,81.0
43.08051000,17.38740000,80.0
43.08054000,17.38733000,79.0
43.08058000,17.38726000,78.0
43.08062000,17.38718000,77.0
43.08066000,17.38711000,77.0
43.08071000,17.38703000,77.0
43.08075000,17.38696000,77.0
43.08080000,17.38689000,76.0
43.08086000,17.38683000,76.0
43.08093000,17.38678000,76.0
43.08101000,17.38674000,76.0
43.08107000,17.38668000,76.0
43.08115000,17.38661000,75.0
43.08123000,17.38653000,75.0
43.08131000,17.38646000,75.0
43.08138000,17.38639000,75.0
43.08146000,17.38632000,75.0
43.08153000,17.38625000,75.0
43.08159000,17.38615000,75.0
43.08166000,17.38606000,75.0
43.08173000,17.38597000,74.0
43.08180000,17.38589000,74.0
43.08187000,17.38580000,73.0
43.08194000,17.38571000,73.0
43.08200000,17.38561000,71.0
43.08207000,17.38552000,70.0
43.08213000,17.38543000,69.0
43.08219000,17.38533000,69.0
43.08224000,17.38523000,68.0
43.08230000,17.38513000,68.0
43.08236000,17.38503000,67.0
43.08241000,17.38493000,67.0
43.08247000,17.38483000,67.0
43.08252000,17.38473000,67.0
43.08257000,17.38464000,68.0
43.08262000,17.38454000,68.0
43.08267000,17.38445000,68.0
43.08271000,17.38435000,68.0
43.08276000,17.38426000,69.0
43.08280000,17.38417000,69.0
43.08284000,17.38408000,70.0
43.08287000,17.38399000,70.0
43.08291000,17.38392000,70.0
43.08296000,17.38385000,70.0
43.08300000,17.38378000,70.0
43.08304000,17.38371000,70.0
43.08308000,17.38364000,70.0
43.08313000,17.38358000,70.0
43.08318000,17.38353000,70.0
43.08323000,17.38348000,70.0
43.08328000,17.38343000,70.0
43.08333000,17.38338000,70.0
43.08338000,17.38333000,70.0
43.08343000,17.38329000,70.0
43.08348000,17.38325000,70.0
43.08352000,17.38321000,70.0
43.08356000,17.38318000,70.0
43.08360000,17.38315000,70.0
43.08365000,17.38312000,69.0
43.08370000,17.38310000,69.0
43.08374000,17.38307000,69.0
43.08382000,17.38303000,69.0
43.08386000,17.38301000,69.0
43.08394000,17.38297000,68.0
43.08399000,17.38296000,68.0
43.08407000,17.38292000,68.0
43.08411000,17.38290000,68.0
43.08419000,17.38286000,69.0
43.08423000,17.38284000,69.0
43.08431000,17.38281000,70.0
43.08435000,17.38279000,71.0
43.08442000,17.38276000,72.0
43.08447000,17.38275000,72.0
43.08454000,17.38272000,73.0
43.08458000,17.38271000,73.0
43.08466000,17.38268000,73.0
43.08469000,17.38267000,74.0
43.08475000,17.38264000,74.0
43.08479000,17.38263000,74.0
43.08485000,17.38261000,74.0
43.08488000,17.38259000,74.0
43.08495000,17.38256000,75.0
43.08498000,17.38255000,75.0
43.08504000,17.38252000,75.0
43.08507000,17.38250000,75.0
43.08513000,17.38248000,75.0
43.08516000,17.38246000,75.0
43.08522000,17.38244000,75.0
43.08525000,17.38242000,75.0
43.08532000,17.38239000,76.0
43.08535000,17.38238000,76.0
43.08541000,17.38236000,76.0
43.08544000,17.38235000,76.0
43.08552000,17.38231000,77.0
43.08555000,17.38230000,77.0
43.08563000,17.38226000,77.0
43.08565000,17.38225000,77.0
43.08573000,17.38220000,77.0
43.08575000,17.38218000,77.0
43.08582000,17.38214000,77.0
43.08584000,17.38212000,77.0
43.08591000,17.38205000,79.0
